movie_id,predictions
17608971,1 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
19746061,0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
20015850,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
20066145,1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0
24328926,1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
26048675,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
26639272,0 1 0 1 1 1 1 1 0 1 1 0 0 1 0 1 0 0 0 0
27451979,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
27459449,1 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1
27476145,0 1 1 1 1 0 0 1 0 0 1 1 1 0 0 0 0 0 0 1
27960942,1 0 0 1 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0 1
28074722,0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0
28657324,0 1 0 1 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 0
30585802,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
32234047,1 1 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0
32452362,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
34406218,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
34506704,0 1 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 0 0
35180594,1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0
35629358,1 0 0 1 1 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0
155785,0 1 0 0 0 1 0 1 0 0 1 1 1 1 0 1 0 0 0 1
205400,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
359014,0 0 0 1 0 1 0 1 0 1 1 0 0 0 0 0 0 0 1 1
600807,1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
1205786,0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
1398485,0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0
1608510,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1638112,0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1
2567937,1 1 0 0 0 1 1 1 0 0 1 0 0 1 0 1 0 0 0 0
2675554,0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 0 0 1
2950304,0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1
5316019,1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0
5555253,1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0
6099156,1 0 0 0 1 1 1 0 0 0 0 1 1 0 0 1 0 1 0 0
8938925,1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0
14827680,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1
14958805,1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0
19042255,1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0
19575016,1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0
19919895,0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1
22265112,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
24069500,1 0 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 1 0 0
27138906,1 1 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0
27997087,1 1 1 0 1 1 0 0 0 0 1 1 1 0 1 1 0 0 0 1
28948643,1 0 0 0 1 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0
30091529,0 1 0 0 0 1 0 1 0 0 1 1 1 1 0 1 0 0 0 0
30864957,0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
33099484,1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0
34154806,1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
924179,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
1954311,0 1 0 1 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 1
2071291,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2239648,1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1
2296721,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2396634,0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1
2510700,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0
2910322,0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0
2950931,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
3119257,0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
3220999,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
4267117,1 1 1 1 0 1 0 0 0 0 1 1 1 1 1 1 0 1 0 1
5440222,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
5559852,1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 1
8172248,1 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1
8373513,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0
9034874,0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
9104365,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
9990262,0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
10436186,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
11255555,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
14055212,1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 1 1 0 0
14623878,1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 1
15033706,1 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
15294037,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
15532254,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 1 1 0 0
23194543,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
23937456,0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
23974329,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
24041290,0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0
25689620,1 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
26216172,0 1 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 0 1
26296521,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
29449838,1 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 0 0 0
29561419,0 1 0 1 1 1 0 1 0 1 1 0 0 1 0 0 0 0 1 1
31163664,1 0 0 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0 0 0
31232673,1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0
32473776,0 1 0 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1
35899881,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1
44122,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
236497,0 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 0 0 1 1
473273,0 1 0 1 1 0 0 1 0 1 1 0 0 1 0 1 0 0 0 1
816862,0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0
1152328,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
1252955,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
1511805,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
1608670,0 1 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0
1745413,1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 1 0 0 0 0
1889426,0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 1 1 0 1
2091266,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2232503,0 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0 0 1
2913859,0 1 0 1 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1
2982688,0 1 0 1 1 1 0 1 0 0 1 0 0 1 0 1 0 0 0 1
3680204,0 1 0 1 1 1 0 0 0 0 1 1 0 1 0 1 0 0 0 1
3746391,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
3871584,0 1 0 1 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 1
5207053,1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0
5727920,0 1 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 1 0 1
5985595,1 0 0 0 0 1 1 0 0 0 1 1 0 0 1 1 0 1 0 0
6736378,1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0
7612646,1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0
8168406,0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
8231523,0 1 0 1 1 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1
9034331,0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0
9235373,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
10791971,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 1 0
11896647,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
13252507,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
13814165,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
15061916,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
16189500,0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1
16223480,0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
17901955,1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
20588966,1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0
21607739,1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 1 0
22914756,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
23576946,0 1 0 1 1 1 0 1 0 0 1 1 1 0 0 0 1 1 0 1
24490679,0 1 0 0 1 0 1 1 0 0 1 1 1 0 0 1 0 1 0 0
24865200,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
26067636,0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
26188295,0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
26340143,0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0
27484022,1 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0
28049793,1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
28631198,0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0
31852403,1 0 0 0 1 1 0 1 0 0 1 0 0 0 0 1 0 1 1 0
33192470,0 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0
33798421,1 1 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0
35002964,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
36274481,0 1 0 1 1 1 0 0 0 0 1 1 0 1 0 1 0 0 0 1
61059,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
261448,1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 1 0
957322,0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1
2276238,0 1 0 1 1 1 0 1 0 0 1 1 0 1 0 1 0 0 0 1
2430019,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
2932836,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
3667955,1 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0
4321709,0 0 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
4390109,1 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 1 0
5626032,0 0 0 0 0 1 0 1 0 0 1 1 0 1 0 1 1 0 0 0
5628441,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
5735467,0 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 0 1
6425079,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
7028314,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7088713,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
7089419,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
7090669,0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 1 0 0 0 1
7499930,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
8282237,0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
8499528,1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0
8637627,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
11962404,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
12234096,0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1
12622802,1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0
12700168,0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
12763158,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
13514560,1 1 0 0 1 1 1 1 0 0 1 1 1 1 0 1 0 1 0 0
15815398,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0
17594022,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
17646903,1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0
18701047,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
18807836,1 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1
19299521,0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0
20928879,1 0 1 0 1 1 0 0 0 0 1 1 0 1 1 1 0 0 1 1
21141408,1 0 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0
25326806,1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0
28156854,1 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
28687847,1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0
30009835,0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
30845953,1 0 0 1 1 1 0 1 0 0 1 1 0 0 0 0 0 1 1 1
31452702,0 1 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 0
32860592,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
33675964,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
34014280,1 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 1
34541743,1 1 0 1 1 1 1 0 0 0 1 1 1 1 0 1 0 1 0 0
34954982,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0
412475,0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0
702506,1 1 0 0 1 1 0 1 0 0 1 1 1 1 1 1 0 0 0 1
1193390,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
1751923,1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1
2157292,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
3819605,0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1
4558294,0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1
4836948,0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
5374788,1 1 1 1 0 1 0 0 0 0 1 1 0 1 1 1 0 0 1 1
5464002,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
5524740,0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
5637628,1 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 1 0 1
5644502,0 0 0 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0
5823794,1 1 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0
6000525,1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
6114249,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
6727572,1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0
7764053,1 0 0 1 0 1 1 0 0 0 1 1 0 0 0 0 0 0 1 0
8809291,0 1 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 0 1
10874751,0 0 0 1 1 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0
11375668,0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0
11396944,1 0 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 1 1
11862595,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
13243218,0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
14433697,0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
14519296,0 1 0 1 0 1 1 1 0 0 1 1 0 1 0 1 0 0 0 1
14866242,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
16276404,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 1 0
17082868,0 1 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1
17547483,1 0 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0
18621136,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
18999434,0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
20619519,1 1 1 1 0 1 0 0 0 1 0 0 0 1 1 1 0 0 0 1
21426146,1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 0 0 0
22822904,1 0 0 1 1 1 1 0 0 0 1 0 1 0 0 1 0 1 0 1
26408134,0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
26459734,0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0
27381948,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
28814788,1 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0
29197597,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
29397587,1 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 0 0
29462285,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
29688997,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
30430254,0 1 0 1 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1
33435391,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
34049319,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
177776,0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0
204839,1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 0 0 0 1
1364751,0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1
2673320,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
3427588,1 1 1 1 1 1 0 0 0 0 1 1 0 0 1 1 0 0 0 1
3459253,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0
4410141,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
4586481,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 1 0
5082874,1 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 0 0
6042486,1 0 0 0 1 1 0 1 0 0 1 0 0 0 0 1 1 0 1 0
6745617,1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
8383780,0 1 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 0 0
8915061,0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 1 1 0 0 1
9691493,1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0
10591637,1 1 0 1 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1
11669338,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
12583555,1 0 0 1 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0
13855249,0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 0 0 0 1
16062566,0 1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 0 0
17465733,1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0
17693186,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
23271370,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
26523342,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
28744569,0 1 0 1 1 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0
30311658,1 0 0 0 1 1 1 0 0 0 0 1 1 0 0 1 1 1 0 0
31304298,0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 1 0
32171599,1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 1 1 0
34155451,0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
851645,1 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 0 0 0
1520023,0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
1765978,1 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
2042539,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
2093425,0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 0
2359987,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2394082,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2825438,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3037946,0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1
3860879,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
3927646,1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1
4036006,0 1 0 0 0 1 1 1 0 0 1 0 0 1 0 1 0 0 0 0
5429993,1 0 0 0 1 1 1 0 0 0 1 1 0 1 0 1 0 0 0 0
5541680,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
5922485,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
7165700,1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0
9505256,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0
9537791,1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0
10222495,0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
10699255,1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0
13312274,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
14001518,1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0
15397951,0 1 0 1 1 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0
16195082,1 0 0 0 1 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0
17575809,1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0
19553721,1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0
20599473,0 1 1 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 1 1
20981544,0 1 0 0 1 1 0 0 0 0 1 1 0 1 0 1 0 0 0 1
21901669,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
23954729,1 0 0 0 0 1 0 0 0 0 1 1 1 1 0 1 0 0 0 0
24607608,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
25052188,0 0 0 0 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0
25958067,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
26278287,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
28784914,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
30443374,0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 1 0 1
31843968,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
32170662,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
33023017,1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0
33446226,0 1 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 1 0
33778232,1 1 1 1 0 1 0 1 0 1 1 1 0 1 1 0 0 0 1 1
330874,1 1 0 1 0 1 0 1 0 0 1 1 1 1 0 1 0 0 0 1
770239,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1075838,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
1632580,1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
1714944,0 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 0 1 1
2108776,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
2939386,1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0
2976107,0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1 0 0 0 1
3086340,1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 1 0
4305830,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
4490437,0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 1 0
4567706,1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
5827942,1 1 1 0 1 1 0 1 0 0 0 1 1 1 1 1 0 1 0 1
6058130,1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0
6602969,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
7209996,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0
7503399,1 0 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0
8406407,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
